name,dates,p-dist
302183343|Influenza____2009_05_06,19,6
302183777|Influenza____2009_05_11,19,6
302371376|Influenza____2009_04_28,19,6
302371414|Influenza____2009_04_28,19,6
302371566|Influenza____2009_04_28,19,6
319899558|Influenza____2009_06_04,19,6
321400158|Influenza____2009_10_14,19,6
321400177|Influenza____2009_10_14,19,6
321400213|Influenza____2009_10_14,19,6
321400232|Influenza____2009_10_14,19,6
321400251|Influenza____2009_10_14,19,6
321495711|Influenza____2009_10_14,19,6
324036167|Influenza____2009_05_06,19,6
324036205|Influenza____2009_06_05,19,6
324036224|Influenza____2009_06_23,19,6
336477936|Influenza____2009_05_01,19,6
341610654|Influenza____2009_06_30,19,6
341610660|Influenza____2009_07_06,19,6
341610684|Influenza____2009_07_14,19,6
341610696|Influenza____2009_07_20,19,6
341610698|Influenza____2009_07_22,19,6
341610702|Influenza____2009_07_20,19,6
341610712|Influenza____2009_07_24,19,6
341610718|Influenza____2009_07_23,19,6
341610750|Influenza____2009_07_31,19,6
341610752|Influenza____2009_08_02,19,6
373428700|Influenza____2009_06_30,19,6
373428757|Influenza____2009_07_06,19,6
373429691|Influenza____2009_07_20,19,6
373429710|Influenza____2009_07_22,19,6
373429748|Influenza____2009_07_20,19,6
373429843|Influenza____2009_07_24,19,6
373429900|Influenza____2009_07_23,19,6
373430662|Influenza____2009_07_31,19,6
373430681|Influenza____2009_08_02,19,6
384236379|Influenza____2009_06_30,19,6
384236436|Influenza____2009_07_06,19,6
384236740|Influenza____2009_07_20,19,6
384236759|Influenza____2009_07_22,19,6
384236797|Influenza____2009_07_20,19,6
384237196|Influenza____2009_07_31,19,6
254564369|Influenza____2009_04_19,19,6
256427110|Influenza____2008_02_27,11,6
258578591|Influenza____2009_07_11,19,6
260100712|Influenza____2009_06_22,19,6
295441944|Influenza____2009_11_01,20,6
301637997|Influenza____2009_09_09,19,6
301638029|Influenza____2009_09_17,19,6
302136619|Influenza____2009_05_04,19,6
302136714|Influenza____2009_05_26,19,6
302136733|Influenza____2009_05_26,19,6
302183324|Influenza____2009_05_06,19,6
302183343|Influenza____2009_05_06,19,6
302183777|Influenza____2009_05_11,19,6
302371376|Influenza____2009_04_28,19,6
302371414|Influenza____2009_04_28,19,6
302371566|Influenza____2009_04_28,19,6
319899558|Influenza____2009_06_04,19,6
321400158|Influenza____2009_10_14,19,6
321400177|Influenza____2009_10_14,19,6
321400213|Influenza____2009_10_14,19,6
321400232|Influenza____2009_10_14,19,6
321400251|Influenza____2009_10_14,19,6
321495711|Influenza____2009_10_14,19,6
324036167|Influenza____2009_05_06,19,6
324036205|Influenza____2009_06_05,19,6
324036224|Influenza____2009_06_23,19,6
336477936|Influenza____2009_05_01,19,6
341610654|Influenza____2009_06_30,19,6
341610660|Influenza____2009_07_06,19,6
341610684|Influenza____2009_07_14,19,6
341610696|Influenza____2009_07_20,19,6
341610698|Influenza____2009_07_22,19,6
341610702|Influenza____2009_07_20,19,6
341610712|Influenza____2009_07_24,19,6
341610718|Influenza____2009_07_23,19,6
341610750|Influenza____2009_07_31,19,6
341610752|Influenza____2009_08_02,19,6
373428700|Influenza____2009_06_30,19,6
373428757|Influenza____2009_07_06,19,6
373429691|Influenza____2009_07_20,19,6
373429710|Influenza____2009_07_22,19,6
373429748|Influenza____2009_07_20,19,6
373429843|Influenza____2009_07_24,19,6
373429900|Influenza____2009_07_23,19,6
373430662|Influenza____2009_07_31,19,6
373430681|Influenza____2009_08_02,19,6
384236379|Influenza____2009_06_30,19,6
384236436|Influenza____2009_07_06,19,6
384236740|Influenza____2009_07_20,19,6
384236759|Influenza____2009_07_22,19,6
384236797|Influenza____2009_07_20,19,6
384237196|Influenza____2009_07_31,19,6
254564311|Influenza____2009_03_30,18,5
268513441|Influenza____2009_04_27,18,5
268513460|Influenza____2009_04_27,18,5
268515969|Influenza____2009_04_28,18,5
268516154|Influenza____2009_04_28,18,5
268516230|Influenza____2009_04_27,18,5
268516287|Influenza____2009_04_29,18,5
268516325|Influenza____2009_01_01,18,5
268516344|Influenza____2009_01_01,18,5
268516404|Influenza____2009_05_01,18,5
268516440|Influenza____2009_04_29,18,5
268517471|Influenza____2009_04_29,18,5
268526448|Influenza____2009_04_28,18,5
268527338|Influenza____2009_05_20,18,5
292607047|Influenza____2009_05_01,18,5
292607104|Influenza____2009_05_18,18,5
292607123|Influenza____2009_06_04,18,5
300885538|Influenza____2009_04_30,18,5
300885595|Influenza____2009_05_02,18,5
302136638|Influenza____2009_05_04,18,5
302138095|Influenza____2009_06_03,18,5
302138152|Influenza____2009_04_25,18,5
302138209|Influenza____2009_04_25,18,5
302138247|Influenza____2009_04_28,18,5
302182911|Influenza____2009_04_30,18,5
302183006|Influenza____2009_04_30,18,5
302183305|Influenza____2009_05_06,18,5
302183813|Influenza____2009_05_09,18,5
302183889|Influenza____2009_05_18,18,5
302371509|Influenza____2009_04_28,18,5
302371832|Influenza____2009_04_27,18,5
302371908|Influenza____2009_04_26,18,5
319896384|Influenza____2009_05_04,18,5
319896403|Influenza____2009_05_16,18,5
319899729|Influenza____2009_07_30,18,5
328926673|Influenza____2009_05_21,18,5
341610666|Influenza____2009_07_09,18,5
341610668|Influenza____2009_07_12,18,5
341610670|Influenza____2009_07_12,18,5
341610676|Influenza____2009_07_10,18,5
341610678|Influenza____2009_07_17,18,5
341610682|Influenza____2009_07_14,18,5
341610710|Influenza____2009_07_22,18,5
341610714|Influenza____2009_07_27,18,5
341610736|Influenza____2009_07_29,18,5
341610756|Influenza____2009_08_03,18,5
341865714|Influenza____2009_04_05,18,5
353469075|Influenza____2009_08_25,17,5
373428814|Influenza____2009_07_09,18,5
373428833|Influenza____2009_07_12,18,5
373428852|Influenza____2009_07_12,18,5
373428909|Influenza____2009_07_10,18,5
373428928|Influenza____2009_07_17,18,5
373428966|Influenza____2009_07_14,18,5
373429824|Influenza____2009_07_22,18,5
373429862|Influenza____2009_07_27,18,5
373430071|Influenza____2009_07_29,18,5
384236493|Influenza____2009_07_09,18,5
384236512|Influenza____2009_07_12,18,5
384236531|Influenza____2009_07_12,18,5
384236569|Influenza____2009_07_10,18,5
384236588|Influenza____2009_07_17,18,5
384236626|Influenza____2009_07_14,18,5
384236854|Influenza____2009_07_22,18,5
384236873|Influenza____2009_07_24,18,5
384236892|Influenza____2009_07_27,18,5
384236930|Influenza____2009_07_23,18,5
384237082|Influenza____2009_07_29,18,5
384255080|Influenza____2009_08_03,18,5
392337609|Influenza____2009_01_01,18,5
254564311|Influenza____2009_03_30,18,5
268513441|Influenza____2009_04_27,18,5
268513460|Influenza____2009_04_27,18,5
268515969|Influenza____2009_04_28,18,5
268516154|Influenza____2009_04_28,18,5
268516230|Influenza____2009_04_27,18,5
268516287|Influenza____2009_04_29,18,5
268516325|Influenza____2009_01_01,18,5
268516344|Influenza____2009_01_01,18,5
268516404|Influenza____2009_05_01,18,5
268516440|Influenza____2009_04_29,18,5
268517471|Influenza____2009_04_29,18,5
268526448|Influenza____2009_04_28,18,5
268527338|Influenza____2009_05_20,18,5
292607047|Influenza____2009_05_01,18,5
292607104|Influenza____2009_05_18,18,5
292607123|Influenza____2009_06_04,18,5
300885538|Influenza____2009_04_30,18,5
300885595|Influenza____2009_05_02,18,5
302136638|Influenza____2009_05_04,18,5
302138095|Influenza____2009_06_03,18,5
302138152|Influenza____2009_04_25,18,5
302138209|Influenza____2009_04_25,18,5
302138247|Influenza____2009_04_28,18,5
302182911|Influenza____2009_04_30,18,5
302183006|Influenza____2009_04_30,18,5
302183305|Influenza____2009_05_06,18,5
302183813|Influenza____2009_05_09,18,5
302183889|Influenza____2009_05_18,18,5
302371509|Influenza____2009_04_28,18,5
302371832|Influenza____2009_04_27,18,5
302371908|Influenza____2009_04_26,18,5
319896384|Influenza____2009_05_04,18,5
319896403|Influenza____2009_05_16,18,5
319899729|Influenza____2009_07_30,18,5
328926673|Influenza____2009_05_21,18,5
341610666|Influenza____2009_07_09,18,5
341610668|Influenza____2009_07_12,18,5
341610670|Influenza____2009_07_12,18,5
341610676|Influenza____2009_07_10,18,5
341610678|Influenza____2009_07_17,18,5
341610682|Influenza____2009_07_14,18,5
341610710|Influenza____2009_07_22,18,5
341610714|Influenza____2009_07_27,18,5
341610736|Influenza____2009_07_29,18,5
341610756|Influenza____2009_08_03,18,5
341865714|Influenza____2009_04_05,18,5
353469075|Influenza____2009_08_25,17,5
373428814|Influenza____2009_07_09,18,5
373428833|Influenza____2009_07_12,18,5
373428852|Influenza____2009_07_12,18,5
373428909|Influenza____2009_07_10,18,5
373428928|Influenza____2009_07_17,18,5
373428966|Influenza____2009_07_14,18,5
373429824|Influenza____2009_07_22,18,5
373429862|Influenza____2009_07_27,18,5
373430071|Influenza____2009_07_29,18,5
384236493|Influenza____2009_07_09,18,5
384236512|Influenza____2009_07_12,18,5
384236531|Influenza____2009_07_12,18,5
384236569|Influenza____2009_07_10,18,5
384236588|Influenza____2009_07_17,18,5
384236626|Influenza____2009_07_14,18,5
384236854|Influenza____2009_07_22,18,5
384236873|Influenza____2009_07_24,18,5
384236892|Influenza____2009_07_27,18,5
384236930|Influenza____2009_07_23,18,5
384237082|Influenza____2009_07_29,18,5
384255080|Influenza____2009_08_03,18,5
392337609|Influenza____2009_01_01,18,5
258456372|Influenza____2009_06_25,17,4
258456378|Influenza____2009_02_24,17,4
268515479|Influenza____2009_04_26,17,4
268515931|Influenza____2009_04_28,17,4
268515988|Influenza____2009_04_28,17,4
268516007|Influenza____2009_04_28,17,4
268516026|Influenza____2009_04_28,17,4
268516102|Influenza____2009_04_28,17,4
268516192|Influenza____2009_04_28,17,4
268516211|Influenza____2009_04_27,17,4
268516268|Influenza____2009_05_02,17,4
268518490|Influenza____2009_04_27,17,4
268522547|Influenza____2009_04_27,17,4
268524585|Influenza____2009_05_05,17,4
268526809|Influenza____2009_05_13,17,4
268527300|Influenza____2009_05_17,17,4
268527319|Influenza____2009_05_15,17,4
268527357|Influenza____2009_06_01,17,4
268527376|Influenza____2009_05_11,17,4
284466067|Influenza____2009_06_12,17,4
284504010|Influenza____2009_05_20,17,4
292607028|Influenza____2009_04_28,17,4
292607085|Influenza____2009_05_13,17,4
292607142|Influenza____2009_05_19,17,4
300218921|Influenza____2009_07_21,17,4
300888218|Influenza____2009_05_01,17,4
302136505|Influenza____2009_04_27,17,4
302136562|Influenza____2009_05_04,17,4
302136676|Influenza____2009_05_11,17,4
302136695|Influenza____2009_05_19,17,4
302136771|Influenza____2009_05_11,17,4
302136790|Influenza____2009_05_26,17,4
302138057|Influenza____2009_05_11,17,4
302138076|Influenza____2009_06_05,17,4
302182398|Influenza____2009_04_28,17,4
302182588|Influenza____2009_04_28,17,4
302182740|Influenza____2009_04_29,17,4
302183172|Influenza____2009_05_01,17,4
302183832|Influenza____2009_05_11,17,4
302371794|Influenza____2009_04_29,17,4
319899672|Influenza____2009_07_21,17,4
323319475|Influenza____2009_10_15,17,4
324036148|Influenza____2009_04_28,17,4
328775807|Influenza____2009_06_08,17,4
336475940|Influenza____2009_04_29,13,4
341610664|Influenza____2009_07_10,17,4
341610704|Influenza____2009_07_21,17,4
341610716|Influenza____2009_07_23,17,4
341610746|Influenza____2009_07_31,17,4
341610748|Influenza____2009_08_03,17,4
341610760|Influenza____2009_08_07,17,4
373428795|Influenza____2009_07_10,17,4
373429767|Influenza____2009_07_21,17,4
373429881|Influenza____2009_07_23,17,4
373430166|Influenza____2009_07_31,17,4
373430643|Influenza____2009_08_03,17,4
373430756|Influenza____2009_08_07,17,4
384236474|Influenza____2009_07_10,17,4
384236911|Influenza____2009_07_23,17,4
384237158|Influenza____2009_07_31,17,4
384237177|Influenza____2009_08_03,17,4
387535982|Influenza____2009_06_24,17,4
258456372|Influenza____2009_06_25,17,4
258456378|Influenza____2009_02_24,17,4
268515479|Influenza____2009_04_26,17,4
268515931|Influenza____2009_04_28,17,4
268515988|Influenza____2009_04_28,17,4
268516007|Influenza____2009_04_28,17,4
268516026|Influenza____2009_04_28,17,4
268516102|Influenza____2009_04_28,17,4
268516192|Influenza____2009_04_28,17,4
268516211|Influenza____2009_04_27,17,4
268516268|Influenza____2009_05_02,17,4
268518490|Influenza____2009_04_27,17,4
268522547|Influenza____2009_04_27,17,4
268524585|Influenza____2009_05_05,17,4
268526809|Influenza____2009_05_13,17,4
268527300|Influenza____2009_05_17,17,4
268527319|Influenza____2009_05_15,17,4
268527357|Influenza____2009_06_01,17,4
268527376|Influenza____2009_05_11,17,4
284466067|Influenza____2009_06_12,17,4
284504010|Influenza____2009_05_20,17,4
292607028|Influenza____2009_04_28,17,4
292607085|Influenza____2009_05_13,17,4
292607142|Influenza____2009_05_19,17,4
300218921|Influenza____2009_07_21,17,4
300888218|Influenza____2009_05_01,17,4
302136505|Influenza____2009_04_27,17,4
302136562|Influenza____2009_05_04,17,4
302136676|Influenza____2009_05_11,17,4
302136695|Influenza____2009_05_19,17,4
302136771|Influenza____2009_05_11,17,4
302136790|Influenza____2009_05_26,17,4
302138057|Influenza____2009_05_11,17,4
302138076|Influenza____2009_06_05,17,4
302182398|Influenza____2009_04_28,17,4
302182588|Influenza____2009_04_28,17,4
302182740|Influenza____2009_04_29,17,4
302183172|Influenza____2009_05_01,17,4
302183832|Influenza____2009_05_11,17,4
302371794|Influenza____2009_04_29,17,4
319899672|Influenza____2009_07_21,17,4
323319475|Influenza____2009_10_15,17,4
324036148|Influenza____2009_04_28,17,4
328775807|Influenza____2009_06_08,17,4
336475940|Influenza____2009_04_29,13,4
341610664|Influenza____2009_07_10,17,4
341610704|Influenza____2009_07_21,17,4
341610716|Influenza____2009_07_23,17,4
341610746|Influenza____2009_07_31,17,4
341610748|Influenza____2009_08_03,17,4
341610760|Influenza____2009_08_07,17,4
373428795|Influenza____2009_07_10,17,4
373429767|Influenza____2009_07_21,17,4
373429881|Influenza____2009_07_23,17,4
373430166|Influenza____2009_07_31,17,4
373430643|Influenza____2009_08_03,17,4
373430756|Influenza____2009_08_07,17,4
384236474|Influenza____2009_07_10,17,4
384236911|Influenza____2009_07_23,17,4
384237158|Influenza____2009_07_31,17,4
384237177|Influenza____2009_08_03,17,4
387535982|Influenza____2009_06_24,17,4
254564345|Influenza____2009_04_15,16,3
258456390|Influenza____2009_03_09,16,3
268524566|Influenza____2009_04_30,16,3
268526674|Influenza____2009_05_11,16,3
300885249|Influenza____2009_04_29,16,3
302138228|Influenza____2009_04_27,16,3
302182702|Influenza____2009_04_30,16,3
302183058|Influenza____2009_04_30,16,3
302183115|Influenza____2009_04_30,16,3
302183851|Influenza____2009_05_11,16,3
302371452|Influenza____2009_04_28,16,3
313138957|Influenza____2009_06_02,16,3
319899710|Influenza____2009_07_24,16,3
324021636|Influenza____2009_06_11,16,3
324036186|Influenza____2009_06_04,16,3
384237101|Influenza____2009_07_29,16,3
254564345|Influenza____2009_04_15,16,3
258456390|Influenza____2009_03_09,16,3
268524566|Influenza____2009_04_30,16,3
268526674|Influenza____2009_05_11,16,3
300885249|Influenza____2009_04_29,16,3
302138228|Influenza____2009_04_27,16,3
302182702|Influenza____2009_04_30,16,3
302183058|Influenza____2009_04_30,16,3
302183115|Influenza____2009_04_30,16,3
302183851|Influenza____2009_05_11,16,3
302371452|Influenza____2009_04_28,16,3
313138957|Influenza____2009_06_02,16,3
319899710|Influenza____2009_07_24,16,3
324021636|Influenza____2009_06_11,16,3
324036186|Influenza____2009_06_04,16,3
384237101|Influenza____2009_07_29,16,3
241899143|Influenza____2009_03_05,15,2
241899147|Influenza____2009_03_05,15,2
329047491|Influenza____2009_05_11,15,2
241899143|Influenza____2009_03_05,15,2
241899147|Influenza____2009_03_05,15,2
329047491|Influenza____2009_05_11,15,2
241899139|Influenza____2009_04_07,17,0
